"game_id","episode_id","entry_id","event_id","event","prev_event","next_event","shot_count","period","c_seconds","seconds","entry_team","def_team","poss_team","Player","Player_2","same_direction_x","same_direction_y","same_direction_x2","same_direction_y2","detail_1","detail_2","detail_3","detail_4","last_event_b4_faceoff","time_since_entry","offensive_score_diff","offensive_strength_diff","strength_state","score_effect","entry_strength","is_prev_event_pass","last_pass_x","last_pass_y","time_since_last_pass","is_otter","pass_count","time_since_last_shot","entry_time_decay","shot_time_decay","pass_time_decay","before_entry_indicator","is_goal","from_behind_net","angle","pass_angle","angle_change","pass_distance","xG"
19,1165,116502,14279,"Shot","Pass","Recovery",1,2,1374,174,"Sault Ste. Marie Greyhounds","Erie Otters","Sault Ste. Marie Greyhounds","Ryan O'Rourke",NA,133,7,NA,NA,"Wristshot","Missed",1,0,0,11,1,0,"ES","Close","ES",1,131,59,1,1,0,NA,0,0,1,0,0,0,-32.3717780826096,-15.8801387770753,16.4916393055343,52.0384473250308,0.00659289362183561
19,1167,116701,14292,"Shot","Pass","Whistle",1,2,1442,242,"Erie Otters","Sault Ste. Marie Greyhounds","Erie Otters","Danial Singer",NA,155,34,NA,NA,"Wristshot","On Net",0,0,1,7,0,0,"ES","Close","ES",1,175,4,1,1,0,NA,0.154901959985743,0,1,0,0,0,-14.0362434679265,-70.0168934781,55.9806500101736,36.0555127546399,0.0635147204349037
19,1170,117007,14375,"Shot","Pass","Turnover",1,2,1774,574,"Erie Otters","Sault Ste. Marie Greyhounds","Erie Otters","Brendan Kischnick",NA,132,35,NA,NA,"Wristshot","Missed",1,0,0,3,0,0,"ES","Close","ES",1,171,77,1,1,0,NA,0.522878745280338,0,1,0,0,0,-7.49585763972989,-62.4471884232822,54.9513307835523,57.3149195236284,0.0333254449780011
19,1173,117301,14410,"Shot","Pass","Turnover",1,2,1936,736,"Sault Ste. Marie Greyhounds","Erie Otters","Sault Ste. Marie Greyhounds","Robert Calisti",NA,172,35,NA,NA,"Wristshot","On Net",0,0,0,7,0,0,"ES","Close","ES",1,165,84,3,1,0,NA,0.154901959985743,0,0.522878745280338,0,0,0,-23.8059435184577,-59.9586360737209,36.1526925552631,49.4974746830583,0.0313803858805953
19,1173,117304,14419,"Shot","Pass","Recovery",1,2,1963,763,"Sault Ste. Marie Greyhounds","Erie Otters","Sault Ste. Marie Greyhounds","Cullen McLean",NA,179,57,NA,NA,"Snapshot","Missed",0,0,0,5,0,0,"ES","Close","ES",1,153,32,2,1,0,NA,0.301029995663981,0,0.698970004336019,0,0,0,55.4077113124901,16.260204708312,39.1475066041781,36.0693775937429,0.0493995205085299
19,1176,117603,14438,"Shot","Pass","Recovery",1,2,2078,878,"Sault Ste. Marie Greyhounds","Erie Otters","Sault Ste. Marie Greyhounds","Rory Kerins",NA,172,31,NA,NA,"Wristshot","On Net",0,0,0,2,-1,0,"ES","Close","ES",1,141,43,1,1,0,NA,0.698970004336019,0,1,0,0,0,-34.0771952801307,-0.596809451229174,33.4803858289016,33.2415402771893,0.110155977972165
19,1176,117603,14443,"Shot","Pass","Whistle",2,2,2090,890,"Sault Ste. Marie Greyhounds","Erie Otters","Sault Ste. Marie Greyhounds","Robert Calisti",NA,129,61,NA,NA,"Snapshot","On Net",1,1,1,14,-1,0,"ES","Close","ES",1,149,11,1,1,0,12,0,0,1,0,0,0,17.136274503576,38.22043205485,21.0841575512741,53.851648071345,0.0352824159681949
19,1178,117801,14463,"Shot","Pass","Turnover",1,2,2231,1031,"Sault Ste. Marie Greyhounds","Erie Otters","Sault Ste. Marie Greyhounds","Cole MacKay",NA,155,52,NA,NA,"Snapshot","Blocked",1,1,0,8,-1,0,"ES","Close","ES",1,163,84,1,1,0,NA,0.0969100130080565,0,1,0,0,0,15.6109885336796,57.9326083967395,42.3216198630599,32.9848450049413,0.166719291902803
19,1178,117801,14468,"Shot","Pass","Recovery",2,2,2238,1038,"Sault Ste. Marie Greyhounds","Erie Otters","Sault Ste. Marie Greyhounds","Jacob Leguerrier",NA,134,67,NA,NA,"Snapshot","Blocked",1,0,0,15,-1,0,"ES","Close","ES",1,189,78,2,1,0,7,0,0.154901959985743,0.698970004336019,0,0,0,24.0107990638996,90,65.9892009361004,56.0892146495206,0.00819230252163298
19,1178,117802,14475,"Shot","Pass","Recovery",1,2,2263,1063,"Sault Ste. Marie Greyhounds","Erie Otters","Sault Ste. Marie Greyhounds","Zack Trott",NA,177,68,NA,NA,"Wristshot","On Net",1,0,0,15,-1,0,"ES","Close","ES",1,197,52,2,1,0,NA,0,0,0.698970004336019,0,0,1,64.7988763545249,130.100907546212,65.3020311916873,25.6124969497314,0.0109794873871549
19,1179,117905,14491,"Shot","Pass","Turnover",1,2,2350,1150,"Sault Ste. Marie Greyhounds","Erie Otters","Sault Ste. Marie Greyhounds","Tanner Dickinson",NA,167,19,NA,NA,"Snapshot","Blocked",1,1,0,2,-1,0,"ES","Close","ES",1,146,3,1,1,0,NA,0.698970004336019,0,1,0,0,0,-46.8881880067409,-42.5707266765,4.31746133024091,26.4007575648882,0.126087840124633
19,1181,118101,14510,"Goal","Pass",NA,0,3,2416,16,"Erie Otters","Sault Ste. Marie Greyhounds","Erie Otters","Maxim Golod",NA,186,45,NA,NA,"Wrap Around","On Net",0,0,1,12,2,0,"ES","Close","ES",1,166,2,2,1,0,NA,0,0,0.698970004336019,0,1,0,39.8055710922652,60.407703640642,20.6021325483768,47.4236228055175,0.229181545040032
19,1182,118201,14515,"Shot","Pass","Recovery",1,3,2439,39,"Sault Ste. Marie Greyhounds","Erie Otters","Sault Ste. Marie Greyhounds","Cullen McLean",NA,159,58,NA,NA,"Wristshot","Missed",0,0,0,9,-3,0,"ES","Close","ES",1,187,78,2,1,0,NA,0.0457574905606751,0,0.698970004336019,0,0,0,27.3238913013465,86.7754773934801,59.4515860921336,34.4093010681705,0.0367885319758305
19,1182,118202,14524,"Shot","Pass","Turnover",1,3,2460,60,"Erie Otters","Sault Ste. Marie Greyhounds","Erie Otters","Brendan Kischnick",NA,154,54,NA,NA,"Wristshot","On Net",0,0,0,7,3,0,"ES","Close","ES",1,181,5,2,1,0,NA,0.154901959985743,0,0.698970004336019,0,0,0,18.1890456996513,77.957424857115,59.7683791574637,55.9464029227975,0.0247376052210657
19,1183,118301,14528,"Shot","Pass","Recovery",1,3,2489,89,"Erie Otters","Sault Ste. Marie Greyhounds","Erie Otters","Brendan Hoffmann",NA,166,61,NA,NA,"Wristshot","On Net",0,0,0,1,3,0,"ES","Close","ES",1,131,47,1,1,0,NA,1,0,1,0,0,0,38.8113840367584,4.43647448565736,34.374909551101,37.6961536499415,0.0524314503110691
19,1183,118301,14531,"Shot","Pass","Whistle",2,3,2492,92,"Erie Otters","Sault Ste. Marie Greyhounds","Erie Otters","Brendan Hoffmann",NA,182,31,NA,NA,"Snapshot","On Net",0,0,1,4,3,0,"ES","Close","ES",1,160,8,1,1,0,3,0.397940008672038,0.522878745280338,1,0,0,0,-58.6713071321958,-49.9502722342917,8.7210348979041,31.8276609256791,0.0903848160800458
19,1184,118401,14539,"Shot","Pass","Recovery",1,3,2529,129,"Sault Ste. Marie Greyhounds","Erie Otters","Sault Ste. Marie Greyhounds","Drew Wawrow",NA,128,40,NA,NA,"Snapshot","Missed",1,0,0,18,-3,0,"ES","Close","ES",1,152,22,2,1,0,NA,0,0,0.698970004336019,0,0,0,-2.34687429248733,-28.9888225211916,26.6419482287042,30,0.0194168514631568
19,1184,118407,14572,"Shot","Pass","Turnover",1,3,2630,230,"Sault Ste. Marie Greyhounds","Erie Otters","Sault Ste. Marie Greyhounds","Jacob Leguerrier",NA,136,72,NA,NA,"Wristshot","Missed",1,0,0,9,-3,0,"ES","Close","ES",1,185,64,2,1,0,NA,0.0457574905606751,0,0.698970004336019,0,0,0,29.1004774115435,79.4608162713718,50.3603388598283,49.6487663492256,0.0109541155583617
19,1188,118801,14613,"Shot","Pass","Turnover",1,3,2831,431,"Erie Otters","Sault Ste. Marie Greyhounds","Erie Otters","Drew Hunter",NA,149,15,NA,NA,"Slapshot","On Net",0,0,0,2,3,0,"ES","Close","ES",1,142,64,1,1,0,NA,0.698970004336019,0,1,0,0,0,-34.5085229876684,-24.5815744825687,9.92694850509973,49.4974746830583,0.0137392985466763
19,1188,118801,14621,"Shot","Pass","Turnover",2,3,2841,441,"Erie Otters","Sault Ste. Marie Greyhounds","Erie Otters","Drew Hunter",NA,129,17,NA,NA,"Wristshot","On Net",0,0,0,12,3,0,"ES","Close","ES",1,195,23,3,1,0,10,0,0,0.522878745280338,0,0,1,-23.0254920085281,-107.102728969052,84.0772369605243,66.2721661031236,0.000827516221892348
19,1188,118801,14625,"Shot","Pass","Recovery",3,3,2854,454,"Erie Otters","Sault Ste. Marie Greyhounds","Erie Otters","Emmett Sproule",NA,161,50,NA,NA,"Wristshot","Missed",1,0,0,25,3,0,"ES","Close","ES",1,176,72,1,1,0,13,0,0,1,0,0,0,14.995079129176,66.2179695767786,51.2228904476026,26.6270539113887,0.133526056716935
19,1188,118801,14631,"Shot","Pass","Turnover",4,3,2868,468,"Erie Otters","Sault Ste. Marie Greyhounds","Erie Otters","Emmett Sproule",NA,178,50,NA,NA,"Fan","Missed",1,1,0,39,3,0,"ES","Close","ES",1,192,30,1,1,0,14,0,0,1,0,0,1,34.286876977209,103.495733280796,69.2088563035868,24.4131112314674,0.0874465701719334
19,1188,118801,14635,"Shot","Pass","Recovery",5,3,2873,473,"Erie Otters","Sault Ste. Marie Greyhounds","Erie Otters","Cameron Morton",NA,129,75,NA,NA,"Wristshot","Blocked",1,0,0,44,3,0,"ES","Close","ES",1,172,83,1,1,0,5,0,0.301029995663981,1,0,0,0,28.4429286243633,67.2296210912378,38.7866924668744,43.7378554572581,0.0082641199204561
19,1188,118801,14642,"Shot","Pass","Recovery",7,3,2885,485,"Erie Otters","Sault Ste. Marie Greyhounds","Erie Otters","Drew Hunter",NA,143,25,NA,NA,"Wristshot","Blocked",0,0,0,56,3,0,"ES","Close","ES",1,138,25,2,1,0,10,0,0,0.698970004336019,0,0,0,-20.8285557902068,-18.9390042602401,1.88955152996675,5,0.00923470462836028
19,1195,119501,14691,"Shot","Pass","Whistle",1,3,3219,819,"Sault Ste. Marie Greyhounds","Erie Otters","Sault Ste. Marie Greyhounds","Tye Kartye",NA,187,51,NA,NA,"Wristshot","On Net",0,0,1,15,-3,0,"ES","Close","ES",1,198,59,2,1,0,NA,0,0,0.698970004336019,0,0,1,76.7594800848128,118.610459665965,41.8509795811524,13.6014705087354,0.0381306492081116
19,1197,119701,14696,"Shot","Pass","Recovery",1,3,3249,849,"Sault Ste. Marie Greyhounds","Erie Otters","Sault Ste. Marie Greyhounds","Zack Trott",NA,174,28,NA,NA,"Fan","Missed",0,1,0,5,-2,0,"ES","Close","ES",1,190,16,0,1,0,NA,0.301029995663981,0,1,0,0,1,-44.0289780689208,-92.1610794882264,48.1321014193055,20,0.04061216079226
19,1197,119703,14704,"Shot","Pass","Whistle",1,3,3267,867,"Sault Ste. Marie Greyhounds","Erie Otters","Sault Ste. Marie Greyhounds","Jacob Leguerrier",NA,161,45,NA,NA,"Wristshot","On Net",1,0,1,4,-2,0,"ES","Close","ES",1,176,69,1,1,0,NA,0.397940008672038,0,1,0,0,0,5.10216525235815,63.8689994550614,58.7668342027033,28.3019433961698,0.184066432104183
20,1206,120602,14754,"Shot","Pass","Turnover",1,1,42,42,"Kitchener Rangers","Erie Otters","Kitchener Rangers","Donovan Sebrango",NA,135,71,NA,NA,"Snapshot","Blocked",1,0,0,16,0,0,"ES","Close","ES",1,174,81,1,1,0,NA,0,0,1,0,0,0,27.8240963842533,68.7135948863409,40.8894985020877,40.2616442783948,0.0152147083149527
20,1207,120702,14772,"Shot","Pass","Turnover",1,1,137,137,"Erie Otters","Kitchener Rangers","Erie Otters","Brendan Hoffmann",NA,187,75,NA,NA,"Snapshot","On Net",1,0,0,18,0,0,"ES","Close","ES",1,147,79,2,1,0,NA,0,0,0.698970004336019,0,0,0,86.4785466230778,40.9921954576277,45.4863511654501,40.1995024844836,0.0436879609608817
20,1207,120704,14791,"Shot","Pass","Recovery",1,1,193,193,"Erie Otters","Kitchener Rangers","Erie Otters","Maxim Golod",NA,168,44,NA,NA,"Snapshot","Missed",1,0,0,15,0,0,"ES","Close","ES",1,176,43,0,1,0,NA,0,0,1,0,0,0,4.08561677997489,2.2025981617658,1.88301861820909,8.06225774829855,0.142180277950196
20,1210,121003,14834,"Shot","Pass","Recovery",2,1,395,395,"Kitchener Rangers","Erie Otters","Kitchener Rangers","Francesco Pinelli",NA,163,28,NA,NA,"Snapshot","Blocked",1,1,0,12,1,0,"ES","Close","ES",1,184,4,1,1,0,9,0,0.0457574905606751,1,0,0,0,-29.1480718457131,-82.6004053401129,53.4523334943998,31.8904374382039,0.193855094760559
20,1210,121006,14853,"Shot","Pass","Recovery",1,1,442,442,"Erie Otters","Kitchener Rangers","Erie Otters","Chad Yetman",NA,180,51,NA,NA,"Fan","Missed",0,1,0,8,-1,0,"ES","Close","ES",1,193,62,0,1,0,NA,0.0969100130080565,0,1,0,0,1,43.3634229583833,101.592175410291,58.2287524519078,17.0293863659264,0.0564904203051029
20,1210,121006,14856,"Shot","Pass","Whistle",2,1,446,446,"Erie Otters","Kitchener Rangers","Erie Otters","Cameron Morton",NA,131,16,NA,NA,"Snapshot","On Net",1,0,1,12,-1,0,"ES","Close","ES",1,185,8,2,1,0,4,0,0.397940008672038,0.698970004336019,0,0,0,-24.5554973640569,-83.3865395176852,58.8310421536284,54.5893762558247,0.00428142308876135
20,1211,121105,14871,"Shot","Pass","Recovery",1,1,540,540,"Kitchener Rangers","Erie Otters","Kitchener Rangers","Ville Ottavainen",NA,180,42,NA,NA,"Snapshot","Blocked",0,0,0,3,1,0,"ES","Close","ES",1,136,75,2,1,0,NA,0.522878745280338,0,0.698970004336019,0,0,0,-3.17983011986428,-31.5169399725947,28.3371098527305,55,0.0972932429435616
20,1215,121501,14882,"Shot","Pass","Recovery",1,1,618,618,"Kitchener Rangers","Erie Otters","Kitchener Rangers","Donovan Sebrango",NA,184,32,NA,NA,"Snapshot","On Net",0,0,0,3,1,0,"ES","Close","ES",1,150,22,1,1,0,NA,0.522878745280338,0,1,0,0,0,-64.5366549381284,-27.7282574223191,36.8083975158093,35.4400902933387,0.164948978294987
20,1216,121602,14891,"Shot","Pass","Turnover",1,1,646,646,"Kitchener Rangers","Erie Otters","Kitchener Rangers","Declan McDonnell",NA,173,52,NA,NA,"Snapshot","On Net",1,0,0,3,1,0,"ES","Close","ES",1,147,74,1,1,0,NA,0.522878745280338,0,1,0,0,0,30.6997225508144,36.869897645844,6.17017509502961,34.0587727318528,0.123405067398228
20,1220,122001,14929,"Shot","Pass","Whistle",1,1,930,930,"Erie Otters","Kitchener Rangers","Erie Otters","Chad Yetman",NA,161,75,NA,NA,"Snapshot","On Net",1,0,1,10,-1,0,"ES","Close","ES",1,136,81,2,1,0,NA,0,0,0.698970004336019,0,0,0,49.2538364361192,35.9952208747227,13.2586155613965,25.7099202643649,0.0167919294980376
20,1225,122501,15001,"Shot","Pass","Whistle",1,2,1247,47,"Kitchener Rangers","Erie Otters","Kitchener Rangers","Donovan Sebrango",NA,142,44,NA,NA,"Wristshot","On Net",1,0,1,14,2,0,"ES","Lead","ES",1,144,45,0,1,0,NA,0,0,1,0,0,0,1.82796824430516,3.17983011986416,1.351861875559,2.23606797749979,0.033166317779455
20,1226,122606,15025,"Shot","Pass","Whistle",1,2,1391,191,"Erie Otters","Kitchener Rangers","Erie Otters","Danial Singer",NA,152,45,NA,NA,"Wristshot","On Net",1,0,1,2,-2,0,"ES","Deficit","ES",1,141,7,1,1,0,NA,0.698970004336019,0,1,0,0,0,3.86546116985175,36.4860120702497,32.6205509003979,39.560080889705,0.0900215827525104
20,1227,122701,15031,"Shot","Pass","Turnover",1,2,1405,205,"Kitchener Rangers","Erie Otters","Kitchener Rangers","Jesse Fishman",NA,189,37,NA,NA,"Wristshot","Missed",0,0,0,6,2,0,"ES","Lead","ES",1,196,52,0,1,0,NA,0.221848749616356,0,1,0,0,1,-90,-126.384351815836,36.3843518158359,16.5529453572468,0.0851662971600824
20,1227,122705,15065,"Shot","Pass","Recovery",1,2,1519,319,"Kitchener Rangers","Erie Otters","Kitchener Rangers","Mike Petizian",NA,161,26,NA,NA,"Wristshot","Blocked",1,1,0,5,2,0,"ES","Lead","ES",1,177,4,0,1,0,NA,0.301029995663981,0,1,0,0,0,-30.5102374061156,-72.6883538911534,42.1781164850379,27.2029410174709,0.170366343670364
20,1228,122803,15077,"Shot","Pass","Recovery",1,2,1596,396,"Erie Otters","Kitchener Rangers","Erie Otters","Brendan Sellan",NA,180,53,NA,NA,"Wristshot","On Net",0,0,0,5,-2,0,"ES","Deficit","ES",1,141,76,3,1,0,NA,0.301029995663981,0,0.522878745280338,0,0,0,49.3987053549955,34.91183021661,14.4868751383856,45.2769256906871,0.0314943995786555
20,1228,122803,15084,"Shot","Pass","Turnover",3,2,1610,410,"Erie Otters","Kitchener Rangers","Erie Otters","Daniel D'Amato",NA,161,63,NA,NA,"Wristshot","On Net",1,0,0,19,-2,0,"ES","Deficit","ES",1,145,41,2,1,0,13,0,0,0.698970004336019,0,0,0,36.2094568171861,1.95250904939945,34.2569477677866,27.2029410174709,0.0383058359597498
20,1230,123004,15105,"Shot","Pass","Whistle",1,2,1719,519,"Erie Otters","Kitchener Rangers","Erie Otters","Danial Singer",NA,163,57,NA,NA,"Wristshot","On Net",1,0,1,3,-2,0,"ES","Deficit","ES",1,158,78,1,1,0,NA,0.522878745280338,0,1,0,0,0,29.1480718457131,48.8712562319856,19.7231843862726,21.5870331449229,0.0924586172650333
20,1235,123502,15142,"Shot","Pass","Recovery",1,2,1912,712,"Kitchener Rangers","Erie Otters","Kitchener Rangers","Arber Xhekaj",NA,163,29,NA,NA,"Wristshot","Missed",0,0,0,10,2,0,"ES","Lead","ES",1,141,75,3,1,0,NA,0,0,0.522878745280338,0,0,0,-27.4397279481993,-34.1012741942471,6.66154624604783,50.9901951359278,0.0267077305374218
20,1238,123803,15164,"Shot","Pass","Turnover",1,2,2048,848,"Kitchener Rangers","Erie Otters","Kitchener Rangers","Jonathan Yantsis",NA,176,27,NA,NA,"Wristshot","On Net",0,0,0,4,3,0,"ES","Lead","ES",1,138,18,1,1,0,NA,0.397940008672038,0,1,0,0,0,-50.0131137550358,-25.6592645169673,24.3538492380685,39.0512483795333,0.0721885082436433
20,1239,123901,15178,"Shot","Pass","Recovery",1,2,2086,886,"Kitchener Rangers","Erie Otters","Kitchener Rangers","Ville Ottavainen",NA,169,81,NA,NA,"Wristshot","Blocked",1,0,0,7,3,0,"ES","Lead","ES",1,186,74,1,1,0,NA,0.154901959985743,0,1,0,0,0,62.5490022290678,84.5596679689945,22.0106657399267,18.3847763108502,0.0319522803432261
20,1239,123901,15182,"Shot","Pass","Whistle",2,2,2096,896,"Kitchener Rangers","Erie Otters","Kitchener Rangers","Ville Ottavainen",NA,139,75,NA,NA,"Wristshot","On Net",0,0,1,17,3,0,"ES","Lead","ES",1,136,20,3,1,0,10,0,0,0.522878745280338,0,0,0,33.0238675557967,23.0025965933578,10.0212709624388,55.0817574156816,0.00290449797304378
20,1242,124204,15225,"Shot","Pass","Turnover",1,2,2324,1124,"Erie Otters","Kitchener Rangers","Erie Otters","Daniel D'Amato",NA,175,69,NA,NA,"Wristshot","On Net",1,0,0,20,-3,0,"ES","Deficit","ES",1,149,75,1,1,0,NA,0,0,1,0,0,0,62.1524217402118,39.0938588862295,23.0585628539823,26.6833281282527,0.049581645532467
20,1247,124701,15255,"Shot","Pass","Turnover",1,3,2563,163,"Erie Otters","Kitchener Rangers","Erie Otters","Cameron Morton",NA,139,17,NA,NA,"Wristshot","Missed",1,0,0,13,-3,0,"ES","Close","ES",1,146,75,1,1,0,NA,0,0,1,0,0,0,-27.021581591177,-37.0824969651716,10.0609153739946,58.4208866759141,0.0146509685669023
20,1250,125003,15301,"Shot","Pass","Turnover",2,3,2729,329,"Kitchener Rangers","Erie Otters","Kitchener Rangers","Riley Damiani",NA,131,48,NA,NA,"Wristshot","On Net",1,0,0,18,3,0,"ES","Close","ES",1,146,8,1,1,0,17,0,0,1,0,0,0,5.41702211385657,38.7409636948777,33.3239415810212,42.7200187265877,0.0264411540266242
20,1250,125004,15309,"Shot","Pass","Turnover",1,3,2754,354,"Kitchener Rangers","Erie Otters","Kitchener Rangers","Arber Xhekaj",NA,139,7,NA,NA,"Wristshot","Blocked",1,0,0,9,3,0,"ES","Close","ES",1,128,74,2,1,0,NA,0.0457574905606751,0,0.698970004336019,0,0,0,-35.3747518438761,-27.3115337517672,8.06321809210887,67.8969807870718,0.00434798643008091
20,1252,125203,15318,"Goal","Pass",NA,0,3,2825,425,"Kitchener Rangers","Erie Otters","Kitchener Rangers","Francesco Pinelli",NA,181,35,NA,NA,"Wristshot","On Net",0,0,1,3,3,0,"ES","Close","ES",1,176,57,1,1,0,NA,0.522878745280338,0,1,0,1,0,-43.1523897340054,-48.1221304621157,4.96974072811032,22.561028345357,0.186666040910274
20,1256,125605,15355,"Goal","Pass",NA,0,3,3017,617,"Erie Otters","Kitchener Rangers","Erie Otters","Elias Cohen",NA,183,45,NA,NA,"Wristshot","On Net",0,1,1,4,-5,0,"ES","Close","ES",1,167,30,1,1,0,NA,0.397940008672038,0,1,0,1,0,22.6198649480404,29.6044507460049,6.98458579796449,21.9317121994613,0.346638873450699
20,1257,125703,15374,"Shot","Pass","Recovery",1,3,3086,686,"Erie Otters","Kitchener Rangers","Erie Otters","Noah Sedore",NA,174,32,NA,NA,"Snapshot","Missed",0,0,0,17,-4,0,"ES","Close","ES",1,197,36,2,1,0,NA,0,0,0.698970004336019,0,0,1,-34.9920201985587,-140.906141113771,105.914120915212,23.3452350598575,0.0246380706279716
20,1257,125703,15377,"Shot","Pass","Whistle",2,3,3089,689,"Erie Otters","Kitchener Rangers","Erie Otters","Jack Duff",NA,150,61,NA,NA,"Wristshot","On Net",1,0,1,20,-4,0,"ES","Close","ES",1,197,48,1,1,0,3,0,0.522878745280338,1,0,0,1,25.3777438613492,145.491477012332,120.113733150982,48.7647413609464,0.0102785603200074
20,1260,126002,15408,"Shot","Pass","Turnover",1,3,3271,871,"Erie Otters","Kitchener Rangers","Erie Otters","Danial Singer",NA,163,62,NA,NA,"Snapshot","Blocked",1,0,0,2,-4,0,"ES","Close","ES",1,151,71,1,1,0,NA,0.698970004336019,0,1,0,0,0,36.869897645844,36.869897645844,0,15,0.0836543925984307
20,1261,126105,15452,"Shot","Pass","Recovery",1,3,3433,1033,"Erie Otters","Kitchener Rangers","Erie Otters","Noah Sedore",NA,156,23,NA,NA,"Wristshot","On Net",1,0,0,5,-4,0,"ES","Close","ES",1,153,82,2,1,0,NA,0.301029995663981,0,0.698970004336019,0,0,0,-30.579226872489,-47.6541955134066,17.0749686409176,59.0762219509677,0.0262801639759753
20,1262,126204,15478,"Shot","Pass","Recovery",1,3,3505,1105,"Kitchener Rangers","Erie Otters","Kitchener Rangers","Francesco Pinelli",NA,180,36,NA,NA,"Deflection","On Net",0,0,0,2,3,0,"ES","Close","ES",1,154,44,0,1,0,NA,0.698970004336019,0,1,0,0,0,-35.8376529542783,-2.45403167452703,33.3836212797513,27.2029410174709,0.170722766410086
20,1262,126204,15485,"Goal","Pass",NA,2,3,3513,1113,"Kitchener Rangers","Erie Otters","Kitchener Rangers","Donovan Sebrango",NA,162,30,NA,NA,"Wristshot","On Net",1,1,1,10,3,0,"ES","Close","ES",1,160,5,0,1,0,7,0,0.154901959985743,1,0,1,0,-24.8423891054552,-52.2840236544169,27.4416345489617,25.0798724079689,0.259762877132122
21,1266,126601,15505,"Shot","Pass","Turnover",1,1,50,50,"Erie Otters","Kitchener Rangers","Erie Otters","Brendan Hoffmann",NA,175,60,NA,NA,"Wristshot","On Net",0,0,0,4,0,0,"ES","Close","ES",1,130,75,3,1,0,NA,0.397940008672038,0,0.522878745280338,0,0,0,51.3401917459099,28.8480592853691,22.4921324605409,47.4341649025257,0.023815910712155
21,1267,126704,15529,"Shot","Pass","Recovery",1,1,151,151,"Erie Otters","Kitchener Rangers","Erie Otters","Drew Hunter",NA,130,76,NA,NA,"Wristshot","Missed",1,0,0,14,0,0,"ES","Close","ES",1,147,77,1,1,0,NA,0,0,1,0,0,0,29.5877634654186,39.4006606634794,9.81289719806083,17.0293863659264,0.0111853316038971
21,1269,126901,15600,"Shot","Pass","Turnover",1,1,473,473,"Erie Otters","Kitchener Rangers","Erie Otters","Brendan Kischnick",NA,150,66,NA,NA,"Wristshot","Blocked",1,0,0,8,0,0,"ES","Close","ES",1,139,34,2,1,0,NA,0.0969100130080565,0,0.698970004336019,0,0,0,31.0716580608463,9.64804531609815,21.4236127447482,33.8378486313773,0.0161304688888036
21,1269,126906,15621,"Shot","Pass","Recovery",1,1,579,579,"Erie Otters","Kitchener Rangers","Erie Otters","Drew Hunter",NA,150,73,NA,NA,"Slapshot","On Net",1,0,0,7,0,0,"ES","Close","ES",1,189,71,1,1,0,NA,0.154901959985743,0,1,0,0,0,38.0272307139735,90,51.9727692860265,39.0512483795333,0.0211753626467261
21,1269,126906,15624,"Shot","Pass","Turnover",2,1,586,586,"Erie Otters","Kitchener Rangers","Erie Otters","Jack Duff",NA,138,10,NA,NA,"Wristshot","Missed",1,0,0,14,0,0,"ES","Close","ES",1,167,76,3,1,0,7,0,0.154901959985743,0.522878745280338,0,0,0,-32.5075244226389,-56.7064367291533,24.1989123065144,72.0902212508742,0.00246305672223583
21,1269,126906,15629,"Shot","Pass","Recovery",3,1,593,593,"Erie Otters","Kitchener Rangers","Erie Otters","Drew Hunter",NA,146,79,NA,NA,"Wristshot","On Net",1,0,0,21,0,0,"ES","Close","ES",1,138,16,2,1,0,7,0,0.154901959985743,0.698970004336019,0,0,0,40.3258362888692,27.4567422845999,12.8690940042693,63.5059052372297,0.00754875263149956
21,1269,126907,15643,"Shot","Pass","Turnover",2,1,617,617,"Kitchener Rangers","Erie Otters","Kitchener Rangers","Justin MacPherson",NA,132,79,NA,NA,"Slapshot","On Net",1,1,0,7,0,0,"ES","Close","ES",1,130,10,1,1,0,5,0.154901959985743,0.301029995663981,1,0,0,0,32.6335028467852,28.8480592853691,3.78544356141613,69.0289794216893,0.0169518602364485
21,1273,127306,15700,"Shot","Pass","Turnover",1,1,915,915,"Kitchener Rangers","Erie Otters","Kitchener Rangers","Joseph Serpa",NA,174,46,NA,NA,"Deflection","Missed",0,0,0,9,1,0,"ES","Close","ES",1,151,18,1,1,0,NA,0.0457574905606751,0,1,0,0,0,13.1340223063963,32.8113667980681,19.6773444916718,36.2353418639869,0.0669054601000871
21,1273,127310,15723,"Shot","Pass","Recovery",2,1,988,988,"Erie Otters","Kitchener Rangers","Erie Otters","Jacob Golden",NA,142,5,NA,NA,"Wristshot","Missed",1,0,0,11,-1,0,"ES","Close","ES",1,176,10,3,1,0,7,0,0.154901959985743,0.522878745280338,0,0,0,-38.5853981926603,-68.1985905136482,29.6131923209879,34.3656805548792,0.00415531460369671
21,1273,127310,15732,"Shot","Pass","Turnover",4,1,1007,1007,"Erie Otters","Kitchener Rangers","Erie Otters","Cameron Morton",NA,130,56,NA,NA,"Wristshot","On Net",1,0,0,30,-1,0,"ES","Close","ES",1,150,77,1,1,0,19,0,0,1,0,0,0,12.8881851257657,41.4964683552156,28.6082832294498,29,0.0152396954366287
