"game_id","episode_id","entry_id","event_id","event","prev_event","next_event","shot_count","period","c_seconds","seconds","entry_team","def_team","poss_team","Player","Player_2","same_direction_x","same_direction_y","same_direction_x2","same_direction_y2","detail_1","detail_2","detail_3","detail_4","last_event_b4_faceoff","time_since_entry","offensive_score_diff","offensive_strength_diff","strength_state","score_effect","entry_strength","is_prev_event_pass","last_pass_x","last_pass_y","time_since_last_pass","is_otter","pass_count","time_since_last_shot","entry_time_decay","shot_time_decay","pass_time_decay","before_entry_indicator","is_goal","xG"
21,1288,128804,15922,"Shot","Zone Entry","Whistle",1,2,1943,743,"Kitchener Rangers","Erie Otters","Kitchener Rangers","Greg Meireles",NA,160,28,NA,NA,"Wristshot","On Net",1,FALSE,1,1,2,0,"ES","Lead","ES",0,NA,NA,NA,1,0,NA,1,0,0,0,0,0.0400339652977334
21,1289,128902,15926,"Shot","Zone Entry","Turnover",1,2,1969,769,"Kitchener Rangers","Erie Otters","Kitchener Rangers","Francesco Pinelli",NA,164,69,NA,NA,"Wristshot","On Net",0,FALSE,0,1,2,0,"ES","Lead","ES",0,NA,NA,NA,1,0,NA,1,0,0,0,0,0.0123727060931712
21,1289,128903,15929,"Shot","Zone Entry","Recovery",1,2,1981,781,"Erie Otters","Kitchener Rangers","Erie Otters","Brendan Hoffmann",NA,183,32,NA,NA,"Snapshot","On Net",0,FALSE,0,3,-2,0,"ES","Deficit","ES",0,NA,NA,NA,1,0,NA,0.522878745280338,0,0,0,0,0.0525616015204361
21,1289,128904,15934,"Shot","Zone Entry","Recovery",1,2,1996,796,"Kitchener Rangers","Erie Otters","Kitchener Rangers","Francesco Pinelli",NA,160,34,NA,NA,"Snapshot","Blocked",1,FALSE,0,5,2,0,"ES","Lead","ES",0,NA,NA,NA,1,0,NA,0.301029995663981,0,0,0,0,0.0370937115323822
21,1290,129003,15953,"Shot","Zone Entry","Recovery",1,2,2093,893,"Erie Otters","Kitchener Rangers","Erie Otters","Austen Swankler",NA,165,59,NA,NA,"Snapshot","On Net",0,FALSE,0,1,-2,0,"ES","Deficit","ES",0,NA,NA,NA,1,0,NA,1,0,0,0,0,0.143345056064266
21,1290,129004,15957,"Shot","Zone Entry","Turnover",1,2,2112,912,"Erie Otters","Kitchener Rangers","Erie Otters","Chad Yetman",NA,136,77,NA,NA,"Snapshot","Missed",1,FALSE,0,1,-2,0,"ES","Deficit","ES",0,NA,NA,NA,1,0,NA,1,0,0,0,0,0.00522901746182954
21,1290,129005,15960,"Shot","Zone Entry","Turnover",1,2,2138,938,"Kitchener Rangers","Erie Otters","Kitchener Rangers","Francesco Pinelli",NA,169,18,NA,NA,"Snapshot","Missed",0,FALSE,0,2,2,0,"ES","Lead","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.00922135683514643
21,1290,129006,15966,"Shot","Recovery","Whistle",1,2,2165,965,"Kitchener Rangers","Erie Otters","Kitchener Rangers","Michael Vukojevic",NA,164,17,NA,NA,"Slapshot","Missed",1,FALSE,1,7,2,0,"ES","Lead","ES",0,NA,NA,NA,1,0,NA,0.154901959985743,0,0,0,0,0.00721030420231474
21,1292,129201,15981,"Shot","Zone Entry","Recovery",1,2,2251,1051,"Kitchener Rangers","Erie Otters","Kitchener Rangers","Reid Valade",NA,177,55,NA,NA,"Snapshot","On Net",0,FALSE,0,2,2,0,"ES","Lead","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.103920301185647
21,1293,129301,15988,"Shot","Zone Entry","Turnover",1,2,2287,1087,"Kitchener Rangers","Erie Otters","Kitchener Rangers","Greg Meireles",NA,184,31,NA,NA,"Snapshot","On Net",0,FALSE,0,3,2,0,"ES","Lead","ES",0,NA,NA,NA,1,0,NA,0.522878745280338,0,0,0,0,0.0399995422197111
21,1298,129803,16046,"Shot","Zone Entry","Whistle",1,3,2517,117,"Kitchener Rangers","Erie Otters","Kitchener Rangers","Declan McDonnell",NA,187,41,NA,NA,"Wristshot","On Net",0,FALSE,1,3,3,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.522878745280338,0,0,0,0,0.414224559156264
21,1299,129901,16054,"Shot","Recovery","Turnover",2,3,2585,185,"Kitchener Rangers","Erie Otters","Kitchener Rangers","Mike Petizian",NA,181,47,NA,NA,"Snapshot","Blocked",1,FALSE,0,13,3,0,"ES","Close","ES",0,NA,NA,NA,1,0,1,0,1,0,0,0,0.149833496307264
21,1299,129902,16057,"Shot","Zone Entry","Turnover",1,3,2595,195,"Kitchener Rangers","Erie Otters","Kitchener Rangers","Mike Petizian",NA,166,24,NA,NA,"Wristshot","On Net",0,FALSE,0,2,3,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.0219531280007409
21,1300,130006,16103,"Shot","Zone Entry","Turnover",1,3,2790,390,"Erie Otters","Kitchener Rangers","Erie Otters","Brendan Kischnick",NA,141,50,NA,NA,"Wristshot","Blocked",1,FALSE,0,6,-3,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.221848749616356,0,0,0,0,0.0102499962364644
22,1311,131105,16236,"Shot","Zone Entry","Turnover",1,1,80,80,"Erie Otters","Kingston Frontenacs","Erie Otters","Maxim Golod",NA,167,46,NA,NA,"Wristshot","Missed",1,FALSE,0,2,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.121062694170255
22,1316,131607,16282,"Shot","Zone Entry","Turnover",1,1,354,354,"Kingston Frontenacs","Erie Otters","Kingston Frontenacs","Lucas Rowe",NA,150,21,NA,NA,"Wristshot","Blocked",1,FALSE,0,1,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,1,0,0,0,0,0.00879646394407975
22,1316,131610,16293,"Shot","Recovery","Whistle",1,1,413,413,"Kingston Frontenacs","Erie Otters","Kingston Frontenacs","Nick King",NA,145,68,NA,NA,"Wristshot","Missed",1,FALSE,1,6,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.221848749616356,0,0,0,0,0.00442507975692276
22,1317,131704,16335,"Shot","Zone Entry","Whistle",1,1,527,527,"Kingston Frontenacs","Erie Otters","Kingston Frontenacs","Jakob Brahaney",NA,137,73,NA,NA,"Wristshot","On Net",0,FALSE,1,1,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,1,0,0,0,0,0.00474355746322111
22,1323,132302,16390,"Shot","Zone Entry","Turnover",1,1,752,752,"Kingston Frontenacs","Erie Otters","Kingston Frontenacs","Vitali Pinchuk",NA,186,47,NA,NA,"Wristshot","On Net",0,FALSE,0,4,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.397940008672038,0,0,0,0,0.160473318678353
22,1324,132401,16398,"Shot","Zone Entry","Recovery",1,1,817,817,"Erie Otters","Kingston Frontenacs","Erie Otters","Danial Singer",NA,160,62,NA,NA,"Wristshot","Missed",1,FALSE,0,2,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.0533694538514199
22,1324,132404,16416,"Shot","Zone Entry","Recovery",1,1,878,878,"Erie Otters","Kingston Frontenacs","Erie Otters","Maxim Golod",NA,152,44,NA,NA,"Wristshot","On Net",1,FALSE,0,2,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.0211126601698359
22,1328,132803,16434,"Shot","Zone Entry","Recovery",1,1,1007,1007,"Kingston Frontenacs","Erie Otters","Kingston Frontenacs","Martin Chromiak",NA,149,16,NA,NA,"Wristshot","On Net",0,FALSE,0,1,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,1,0,0,0,0,0.00649366584264323
22,1329,132905,16460,"Goal","Zone Entry",NA,0,1,1144,1144,"Kingston Frontenacs","Erie Otters","Kingston Frontenacs","Zayde Wisdom",NA,165,56,NA,NA,"Wristshot","On Net",0,FALSE,1,2,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,1,0.327704441980474
22,1334,133401,16486,"Shot","Recovery","Whistle",2,2,1290,90,"Kingston Frontenacs","Erie Otters","Kingston Frontenacs","Martin Chromiak",NA,181,40,NA,NA,"Snapshot","On Net",0,FALSE,1,17,1,0,"ES","Close","ES",0,NA,NA,NA,1,0,8,0,0.0969100130080565,0,0,0,0.175235584048869
22,1335,133503,16495,"Shot","Zone Entry",NA,1,2,1337,137,"Erie Otters","Kingston Frontenacs","Erie Otters","Connor Lockhart",NA,165,62,NA,NA,"Wristshot","On Net",0,FALSE,0,2,-1,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.0657340357446974
22,1335,133505,16509,"Goal","Recovery",NA,1,2,1385,185,"Erie Otters","Kingston Frontenacs","Erie Otters","Danial Singer",NA,180,41,NA,NA,"Snapshot","On Net",0,FALSE,1,11,-1,0,"ES","Close","ES",0,NA,NA,NA,1,0,1,0,1,0,0,1,0.181460624310593
22,1337,133701,16514,"Shot","Zone Entry","Whistle",1,2,1428,228,"Erie Otters","Kingston Frontenacs","Erie Otters","Jacob Golden",NA,148,39,NA,NA,"Wristshot","On Net",0,FALSE,1,1,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,1,0,0,0,0,0.0203082527493313
22,1339,133901,16518,"Shot","Recovery","Whistle",1,2,1461,261,"Erie Otters","Kingston Frontenacs","Erie Otters","Brendan Sellan",NA,143,49,NA,NA,"Wristshot","On Net",1,FALSE,1,10,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0,0,0,0,0,0.0111514748830221
22,1341,134102,16524,"Shot","Recovery","Turnover",1,2,1504,304,"Kingston Frontenacs","Erie Otters","Kingston Frontenacs","Jordan Frasca",NA,171,64,NA,NA,"Snapshot","On Net",1,FALSE,0,7,-1,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.154901959985743,0,0,0,0,0.0267189155931587
22,1341,134104,16535,"Shot","Recovery","Recovery",2,2,1533,333,"Erie Otters","Kingston Frontenacs","Erie Otters","Chad Yetman",NA,187,53,NA,NA,"Wristshot","Missed",0,FALSE,0,4,1,0,"ES","Close","ES",0,NA,NA,NA,1,0,1,0.397940008672038,1,0,0,0,0.0559589540476391
22,1341,134104,16537,"Shot","Recovery","Recovery",3,2,1537,337,"Erie Otters","Kingston Frontenacs","Erie Otters","Drew Hunter",NA,135,25,NA,NA,"Wristshot","Missed",1,FALSE,0,8,1,0,"ES","Close","ES",0,NA,NA,NA,1,0,4,0.0969100130080565,0.397940008672038,0,0,0,0.00868097053751082
22,1341,134104,16539,"Goal","Recovery",NA,3,2,1539,339,"Erie Otters","Kingston Frontenacs","Erie Otters","Danial Singer",NA,187,43,NA,NA,"Snapshot","On Net",0,FALSE,1,10,1,0,"ES","Close","ES",0,NA,NA,NA,1,0,2,0,0.698970004336019,0,0,1,0.408576613591909
22,1344,134402,16567,"Shot","Zone Entry","Recovery",1,2,1777,577,"Erie Otters","Kingston Frontenacs","Erie Otters","Hayden Fowler",NA,141,3,NA,NA,"Wristshot","Missed",0,FALSE,0,1,2,0,"ES","Lead","ES",0,NA,NA,NA,1,0,NA,1,0,0,0,0,0.0120517977231793
22,1355,135505,16625,"Shot","Zone Entry","Recovery",1,2,2168,968,"Kingston Frontenacs","Erie Otters","Kingston Frontenacs","Lucas Rowe",NA,182,40,NA,NA,"Wristshot","On Net",0,FALSE,0,2,-3,0,"ES","Deficit","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.302096356969226
22,1355,135513,16666,"Goal","Recovery",NA,0,2,2304,1104,"Kingston Frontenacs","Erie Otters","Kingston Frontenacs","Shane Wright",NA,184,42,NA,NA,"Snapshot","On Net",0,FALSE,1,9,-3,0,"ES","Deficit","ES",0,NA,NA,NA,1,0,NA,0.0457574905606751,0,0,0,1,0.258856994236095
22,1356,135603,16675,"Shot","Zone Entry","Whistle",1,2,2345,1145,"Kingston Frontenacs","Erie Otters","Kingston Frontenacs","Lucas Rowe",NA,173,33,NA,NA,"Wristshot","On Net",0,FALSE,1,2,-2,0,"ES","Deficit","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.100701715855268
22,1359,135902,16695,"Shot","Recovery","Recovery",1,3,2458,58,"Kingston Frontenacs","Erie Otters","Kingston Frontenacs","Jakob Brahaney",NA,142,77,NA,NA,"Snapshot","Missed",0,FALSE,0,6,-2,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.221848749616356,0,0,0,0,0.00452869106144349
22,1359,135902,16697,"Shot","Recovery","Turnover",2,3,2459,59,"Kingston Frontenacs","Erie Otters","Kingston Frontenacs","Dawson Baker",NA,181,47,NA,NA,"Deflection","Missed",0,FALSE,0,7,-2,0,"ES","Close","ES",0,NA,NA,NA,1,0,1,0.154901959985743,1,0,0,0,0.133852624025158
22,1362,136201,16730,"Shot","Zone Entry","Whistle",1,3,2625,225,"Erie Otters","Kingston Frontenacs","Erie Otters","Jack Duff",NA,139,80,NA,NA,"Wristshot","Missed",0,FALSE,1,1,1,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,1,0,0,0,0,0.00517445287036024
22,1363,136301,16732,"Shot","Zone Entry","Whistle",1,3,2634,234,"Kingston Frontenacs","Erie Otters","Kingston Frontenacs","Lucas Rowe",NA,171,23,NA,NA,"Wristshot","Blocked",0,FALSE,1,1,-1,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,1,0,0,0,0,0.0208903924787462
22,1364,136403,16745,"Goal","Zone Entry",NA,0,3,2678,278,"Erie Otters","Kingston Frontenacs","Erie Otters","Maxim Golod",NA,165,57,NA,NA,"Wristshot","On Net",0,FALSE,1,2,1,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,1,0.259671469662088
22,1365,136502,16751,"Shot","Zone Entry","Whistle",1,3,2710,310,"Kingston Frontenacs","Erie Otters","Kingston Frontenacs","Martin Chromiak",NA,162,10,NA,NA,"Wristshot","On Net",0,FALSE,1,2,-2,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.00542790321948207
22,1370,137001,16818,"Shot","Zone Entry","Recovery",1,3,3082,682,"Kingston Frontenacs","Erie Otters","Kingston Frontenacs","Dawson Baker",NA,171,76,NA,NA,"Wristshot","On Net",0,FALSE,0,2,-2,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.00771255894542324
22,1370,137002,16833,"Goal","Recovery",NA,2,3,3114,714,"Erie Otters","Kingston Frontenacs","Erie Otters","Maxim Golod",NA,183,46,NA,NA,"Snapshot","On Net",0,FALSE,1,20,2,0,"ES","Close","ES",0,NA,NA,NA,1,0,0,0,1,0,0,1,0.18193067075436
22,1371,137103,16851,"Shot","Recovery","Recovery",2,3,3170,770,"Kingston Frontenacs","Erie Otters","Kingston Frontenacs","Shane Wright",NA,185,52,NA,NA,"Wristshot","On Net",0,FALSE,0,10,-3,0,"ES","Close","ES",0,NA,NA,NA,1,0,2,0,0.698970004336019,0,0,0,0.0715407819284027
22,1371,137109,16882,"Shot","Zone Entry","Turnover",1,3,3282,882,"Kingston Frontenacs","Erie Otters","Kingston Frontenacs","Francesco Arcuri",NA,157,15,NA,NA,"Wristshot","On Net",0,FALSE,0,2,-3,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.0094237838135369
22,1371,137113,16900,"Shot","Recovery","Whistle",1,3,3369,969,"Kingston Frontenacs","Erie Otters","Kingston Frontenacs","Dawson Baker",NA,174,15,NA,NA,"Wristshot","On Net",1,FALSE,1,10,-3,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0,0,0,0,0,0.00545645221338909
22,1374,137402,16910,"Shot","Zone Entry","Recovery",1,3,3439,1039,"Erie Otters","Kingston Frontenacs","Erie Otters","Maxim Golod",NA,155,44,NA,NA,"Wristshot","On Net",0,FALSE,0,2,3,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.028637046154878
22,1374,137404,16922,"Shot","Zone Entry","Recovery",1,3,3485,1085,"Kingston Frontenacs","Erie Otters","Kingston Frontenacs","Jordan Frasca",NA,173,29,NA,NA,"Fan","On Net",0,FALSE,0,2,-3,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.046376187544035
23,1377,137706,16954,"Shot","Recovery","Recovery",1,1,99,99,"Erie Otters","Ottawa 67's","Erie Otters","Danial Singer",NA,159,37,NA,NA,"Snapshot","Blocked",0,FALSE,0,2,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.0503862562415455
23,1379,137902,16991,"Shot","Recovery","Turnover",2,1,276,276,"Ottawa 67's","Erie Otters","Ottawa 67's","Jack Quinn",NA,181,52,NA,NA,"Snapshot","Blocked",1,FALSE,0,16,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,1,0,1,0,0,0,0.0849053624533331
23,1380,138003,17023,"Shot","Recovery","Turnover",2,1,439,439,"Ottawa 67's","Erie Otters","Ottawa 67's","Cameron Tolnai",NA,158,39,NA,NA,"Fan","Blocked",1,FALSE,0,5,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,2,0.301029995663981,0.698970004336019,0,0,0,0.0403486017781081
23,1380,138006,17031,"Shot","Zone Entry","Whistle",1,1,493,493,"Ottawa 67's","Erie Otters","Ottawa 67's","Marco Rossi",NA,181,30,NA,NA,"Snapshot","On Net",0,FALSE,1,2,0,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.0421400458675232
23,1385,138505,17110,"Shot","Recovery","Turnover",1,1,848,848,"Erie Otters","Ottawa 67's","Erie Otters","Emmett Sproule",NA,160,18,NA,NA,"Wristshot","On Net",1,FALSE,0,20,-1,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0,0,0,0,0,0.0104536886380223
23,1385,138506,17113,"Shot","Zone Entry","Recovery",1,1,858,858,"Erie Otters","Ottawa 67's","Erie Otters","Brendan Hoffmann",NA,143,34,NA,NA,"Snapshot","On Net",1,FALSE,0,2,-1,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.0107557281523891
23,1385,138506,17118,"Shot","Recovery","Whistle",2,1,867,867,"Erie Otters","Ottawa 67's","Erie Otters","Christian Kyrou",NA,135,66,NA,NA,"Snapshot","Blocked",1,FALSE,1,11,-1,0,"ES","Close","ES",0,NA,NA,NA,1,0,9,0,0.0457574905606751,0,0,0,0.00650296517548498
23,1387,138701,17122,"Shot","Zone Entry","Whistle",1,1,897,897,"Erie Otters","Ottawa 67's","Erie Otters","Danial Singer",NA,148,58,NA,NA,"Snapshot","Blocked",1,FALSE,1,1,-1,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,1,0,0,0,0,0.0129942853834006
23,1390,139004,17165,"Shot","Zone Entry","Turnover",1,1,1170,1170,"Erie Otters","Ottawa 67's","Erie Otters","Daniel D'Amato",NA,168,7,NA,NA,"Snapshot","On Net",1,FALSE,0,5,-1,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.301029995663981,0,0,0,0,0.00465463506434866
23,1397,139704,17228,"Shot","Zone Entry","Whistle",1,2,1509,309,"Erie Otters","Ottawa 67's","Erie Otters","Chad Yetman",NA,137,54,NA,NA,"Wristshot","Blocked",1,FALSE,1,1,-2,0,"ES","Deficit","ES",0,NA,NA,NA,1,0,NA,1,0,0,0,0,0.011958083138476
23,1406,140604,17275,"Shot","Zone Entry","Turnover",1,2,1781,581,"Erie Otters","Ottawa 67's","Erie Otters","Emmett Sproule",NA,187,46,NA,NA,"Wristshot","On Net",0,FALSE,0,3,-4,0,"ES","Deficit","ES",0,NA,NA,NA,1,0,NA,0.522878745280338,0,0,0,0,0.243712388825881
23,1409,140901,17289,"Shot","Recovery","Whistle",1,2,1865,665,"Ottawa 67's","Erie Otters","Ottawa 67's","Nikita Okhotyuk",NA,132,10,NA,NA,"Slapshot","On Net",1,FALSE,1,9,4,0,"ES","Lead","ES",0,NA,NA,NA,1,0,NA,0.0457574905606751,0,0,0,0,0.00714646835572787
23,1411,141101,17302,"Shot","Zone Entry","Whistle",1,2,2014,814,"Ottawa 67's","Erie Otters","Ottawa 67's","Felix-Antoine Tourigny",NA,166,27,NA,NA,"Wristshot","On Net",0,FALSE,1,4,4,0,"ES","Lead","ES",0,NA,NA,NA,1,0,NA,0.397940008672038,0,0,0,0,0.0237112705727739
23,1412,141202,17310,"Shot","Zone Entry","Whistle",1,2,2076,876,"Erie Otters","Ottawa 67's","Erie Otters","Danial Singer",NA,147,12,NA,NA,"Wristshot","Blocked",1,FALSE,1,2,-4,0,"ES","Deficit","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.0064550362353887
23,1413,141304,17325,"Shot","Zone Entry","Recovery",1,2,2129,929,"Erie Otters","Ottawa 67's","Erie Otters","Maxim Golod",NA,144,62,NA,NA,"Wristshot","On Net",1,FALSE,0,1,-4,0,"ES","Deficit","ES",0,NA,NA,NA,1,0,NA,1,0,0,0,0,0.00680290536131317
23,1416,141604,17346,"Shot","Zone Entry","Recovery",1,2,2344,1144,"Ottawa 67's","Erie Otters","Ottawa 67's","Adam Varga",NA,177,47,NA,NA,"Wristshot","Missed",0,FALSE,0,2,4,0,"ES","Lead","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.182593768780076
23,1418,141806,17406,"Shot","Zone Entry","Turnover",1,3,2620,220,"Erie Otters","Ottawa 67's","Erie Otters","Maxim Golod",NA,154,24,NA,NA,"Wristshot","Missed",0,FALSE,0,3,-4,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.522878745280338,0,0,0,0,0.0133838626714869
23,1418,141809,17429,"Shot","Recovery","Recovery",4,3,2683,283,"Ottawa 67's","Erie Otters","Ottawa 67's","Jack Quinn",NA,173,51,NA,NA,"Wristshot","On Net",0,FALSE,0,31,4,0,"ES","Close","ES",0,NA,NA,NA,1,0,2,0,0.698970004336019,0,0,0,0.077029361549931
23,1418,141809,17431,"Shot","Recovery","Turnover",5,3,2684,284,"Ottawa 67's","Erie Otters","Ottawa 67's","Brenden Sirizzotti",NA,189,36,NA,NA,"Snapshot","Missed",0,FALSE,0,32,4,0,"ES","Close","ES",0,NA,NA,NA,1,0,1,0,1,0,0,0,0.129596706785136
23,1418,141809,17434,"Shot","Recovery","Turnover",6,3,2688,288,"Ottawa 67's","Erie Otters","Ottawa 67's","Nikita Okhotyuk",NA,154,49,NA,NA,"Slapshot","Blocked",0,FALSE,0,36,4,0,"ES","Close","ES",0,NA,NA,NA,1,0,4,0,0.397940008672038,0,0,0,0.01738261051472
23,1418,141811,17448,"Shot","Recovery","Recovery",2,3,2728,328,"Ottawa 67's","Erie Otters","Ottawa 67's","Cameron Tolnai",NA,174,43,NA,NA,"Wristshot","Missed",0,FALSE,0,24,4,0,"ES","Close","ES",0,NA,NA,NA,1,0,1,0,1,0,0,0,0.105939853909262
23,1421,142101,17474,"Shot","Zone Entry","Whistle",1,3,2846,446,"Erie Otters","Ottawa 67's","Erie Otters","Brendan Sellan",NA,141,12,NA,NA,"Wristshot","On Net",0,FALSE,1,2,-5,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.00791945751619091
23,1424,142401,17485,"Shot","Zone Entry","Whistle",1,3,2938,538,"Ottawa 67's","Erie Otters","Ottawa 67's","Adam Varga",NA,142,78,NA,NA,"Wristshot","On Net",0,FALSE,1,1,5,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,1,0,0,0,0,0.00487458163551411
23,1425,142504,17499,"Shot","Recovery","Recovery",2,3,2987,587,"Ottawa 67's","Erie Otters","Ottawa 67's","Anthony Costantini",NA,135,31,NA,NA,"Wristshot","On Net",0,FALSE,0,9,5,0,"ES","Close","ES",0,NA,NA,NA,1,0,6,0.0457574905606751,0.221848749616356,0,0,0,0.00977349648035656
23,1425,142504,17503,"Shot","Recovery","Recovery",3,3,3002,602,"Ottawa 67's","Erie Otters","Ottawa 67's","Brenden Sirizzotti",NA,130,39,NA,NA,"Wristshot","Missed",0,FALSE,0,24,5,0,"ES","Close","ES",0,NA,NA,NA,1,0,15,0,0,0,0,0,0.0264549568098046
23,1425,142505,17509,"Shot","Zone Entry","Whistle",1,3,3019,619,"Ottawa 67's","Erie Otters","Ottawa 67's","Merrick Rippon",NA,163,53,NA,NA,"Wristshot","On Net",0,FALSE,1,3,5,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.522878745280338,0,0,0,0,0.138965722123278
23,1426,142606,17531,"Shot","Zone Entry","Turnover",1,3,3120,720,"Ottawa 67's","Erie Otters","Ottawa 67's","Joseph Garreffa",NA,177,42,NA,NA,"Wristshot","On Net",0,FALSE,0,3,5,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.522878745280338,0,0,0,0,0.161402716154431
23,1427,142703,17540,"Shot","Zone Entry","Turnover",1,3,3169,769,"Ottawa 67's","Erie Otters","Ottawa 67's","Adam Varga",NA,174,50,NA,NA,"Wristshot","Missed",0,FALSE,0,1,5,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,1,0,0,0,0,0.170650231005737
23,1427,142704,17543,"Shot","Zone Entry","Whistle",1,3,3214,814,"Ottawa 67's","Erie Otters","Ottawa 67's","Jack Quinn",NA,159,68,NA,NA,"Wristshot","On Net",0,FALSE,1,2,5,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.698970004336019,0,0,0,0,0.0117877396138092
23,1428,142802,17552,"Shot","Recovery","Whistle",2,3,3239,839,"Ottawa 67's","Erie Otters","Ottawa 67's","Noel Hoefenmayer",NA,146,43,NA,NA,"Wristshot","On Net",1,FALSE,1,4,5,0,"ES","Close","ES",0,NA,NA,NA,1,0,2,0.397940008672038,0.698970004336019,0,0,0,0.0156851401998371
23,1434,143404,17600,"Shot","Recovery","Turnover",1,3,3569,1169,"Erie Otters","Ottawa 67's","Erie Otters","Jack Duff",NA,148,51,NA,NA,"Wristshot","On Net",1,FALSE,0,9,-5,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.0457574905606751,0,0,0,0,0.0112526961671024
24,1439,143901,17634,"Shot","Recovery","Recovery",1,1,185,185,"Erie Otters","Niagara Ice Dogs","Erie Otters","Noah Sedore",NA,170,59,NA,NA,"Wristshot","Missed",0,FALSE,0,4,1,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.397940008672038,0,0,0,0,0.0641173584677623
24,1439,143901,17636,"Shot","Recovery","Recovery",2,1,188,188,"Erie Otters","Niagara Ice Dogs","Erie Otters","Jack Duff",NA,151,5,NA,NA,"Snapshot","Blocked",1,FALSE,0,7,1,0,"ES","Close","ES",0,NA,NA,NA,1,0,3,0.154901959985743,0.522878745280338,0,0,0,0.00838410694984286
24,1439,143903,17643,"Shot","Zone Entry","Recovery",1,1,211,211,"Niagara Ice Dogs","Erie Otters","Niagara Ice Dogs","Jonah DeSimone",NA,128,6,NA,NA,"Wristshot","On Net",0,FALSE,0,0,-1,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,1,0,0,0,0,0.0111927441762745
24,1439,143906,17660,"Shot","Recovery","Turnover",1,1,261,261,"Erie Otters","Niagara Ice Dogs","Erie Otters","Brendan Sellan",NA,160,41,NA,NA,"Wristshot","Missed",1,FALSE,0,4,1,0,"ES","Close","ES",0,NA,NA,NA,1,0,NA,0.397940008672038,0,0,0,0,0.0462159748956918
